clouds (%),Date ,dewpt (°C),dhi (W/m²),dni (W/m²),ghi (W/m²),max_dhi (W/m²),max_dni (W/m²),max_ghi (W/m²),max_temp (°C),max_uv (Index),max_wind_dir (°),max_wind_spd (m/s),min_temp (°C),precip (mm),precip_gpm (mm/hr),pres (hPa),rh (%),slp (hPa),solar_rad (W/m²),temp (°C),wind_dir (°),wind_gust_spd (m/s),wind_spd (m/s),market_name (Text),query_lat (°),query_lon (°)
0.0,2024-01-01,15.8,40,331,204,114,901,730,27.0,5.9,131,2.4,15.2,0.0,0.0,1011,0.76,1015,204,20.6,131,5.2,1.8,Viramgam,23.1259455923199,72.0457121911553
0.0,2024-01-02,14.5,40,331,205,114,902,731,25.9,5.9,169,3.2,14.8,0.0,0.0,1011,0.72,1014,205,20.1,169,6.4,2.3,Viramgam,23.1259455923199,72.0457121911553
0.01,2024-01-03,12.0,40,331,205,114,902,733,25.9,5.7,110,3.6,13.0,0.0,0.0,1011,0.66,1014,205,19.1,110,6.4,2.2,Viramgam,23.1259455923199,72.0457121911553
0.0,2024-01-04,10.7,40,332,206,114,903,734,25.6,5.9,91,3.6,13.7,0.0,0.0,1011,0.62,1015,206,18.8,91,7.2,2.7,Viramgam,23.1259455923199,72.0457121911553
0.13,2024-01-05,10.0,40,332,207,114,903,736,25.9,5.9,30,4.0,12.6,0.0,0.0,1012,0.59,1015,203,18.6,30,6.4,2.5,Viramgam,23.1259455923199,72.0457121911553
0.0,2024-01-06,10.2,40,332,207,114,903,737,25.6,6.0,47,4.0,13.7,0.0,0.0,1013,0.6,1016,207,18.8,47,7.6,2.8,Viramgam,23.1259455923199,72.0457121911553
0.01,2024-01-07,11.7,40,333,208,114,904,739,26.7,5.9,46,4.4,14.1,0.0,0.0,1013,0.62,1016,208,19.4,46,8.4,3.3,Viramgam,23.1259455923199,72.0457121911553
0.28,2024-01-08,14.6,41,333,209,114,905,741,26.3,3.6,93,4.0,15.9,0.0,0.0,1012,0.69,1016,184,20.8,93,7.2,3.1,Viramgam,23.1259455923199,72.0457121911553
0.2,2024-01-09,11.4,41,334,209,115,905,743,27.0,5.4,112,5.2,17.4,0.0,0.0,1013,0.54,1016,209,21.3,112,10.0,4.2,Viramgam,23.1259455923199,72.0457121911553
0.02,2024-01-10,12.8,41,334,210,115,906,745,26.7,6.0,101,4.0,16.3,0.0,0.0,1013,0.61,1016,210,20.8,101,6.8,3.0,Viramgam,23.1259455923199,72.0457121911553
0.0,2024-01-11,12.7,41,335,211,115,906,747,27.8,6.1,96,2.8,14.4,0.0,0.0,1013,0.62,1016,211,20.4,96,5.2,2.1,Viramgam,23.1259455923199,72.0457121911553
0.0,2024-01-12,12.7,41,335,212,115,907,749,29.6,6.1,134,2.8,13.0,0.0,0.0,1012,0.66,1015,212,20.3,134,5.2,1.9,Viramgam,23.1259455923199,72.0457121911553
0.0,2024-01-13,10.1,41,336,213,115,908,751,28.9,6.1,273,3.2,13.7,0.0,0.0,1012,0.58,1015,213,20.1,273,6.4,2.3,Viramgam,23.1259455923199,72.0457121911553
0.0,2024-01-14,7.6,41,336,214,115,908,754,28.1,6.2,334,3.6,12.6,0.0,0.0,1013,0.48,1016,214,19.5,334,7.6,2.6,Viramgam,23.1259455923199,72.0457121911553
0.0,2024-01-15,8.9,41,337,215,115,909,756,27.8,6.2,165,2.8,11.5,0.0,0.0,1012,0.54,1015,215,19.3,165,4.0,1.7,Viramgam,23.1259455923199,72.0457121911553
0.17,2024-01-16,8.9,41,337,216,115,910,759,27.8,5.5,306,2.8,11.9,0.0,0.0,1009,0.54,1013,211,19.6,306,5.6,2.0,Viramgam,23.1259455923199,72.0457121911553
0.82,2024-01-17,14.0,41,338,217,116,910,761,27.4,3.3,319,2.8,13.7,0.0,0.0,1009,0.7,1012,134,20.0,319,5.2,1.9,Viramgam,23.1259455923199,72.0457121911553
0.1,2024-01-18,11.9,41,339,218,116,911,764,27.4,5.5,104,2.8,14.1,0.0,0.0,1011,0.62,1014,217,20.2,104,6.0,2.2,Viramgam,23.1259455923199,72.0457121911553
0.01,2024-01-19,10.6,41,339,219,116,912,767,28.1,6.4,42,2.8,14.4,0.0,0.0,1012,0.56,1015,219,20.2,42,6.0,2.4,Viramgam,23.1259455923199,72.0457121911553
0.06,2024-01-20,8.7,42,340,220,116,913,770,27.8,6.4,151,3.6,13.7,0.0,0.0,1013,0.52,1016,220,19.7,151,7.2,2.4,Viramgam,23.1259455923199,72.0457121911553
0.52,2024-01-21,8.1,42,341,221,116,913,773,27.4,2.7,56,3.6,14.4,0.0,0.0,1013,0.48,1017,95,19.9,56,6.8,2.6,Viramgam,23.1259455923199,72.0457121911553
0.32,2024-01-22,8.7,42,342,222,116,914,776,27.4,6.5,100,3.6,11.9,0.0,0.0,1013,0.55,1017,217,19.0,100,6.0,2.2,Viramgam,23.1259455923199,72.0457121911553
